clip_id,rater_id,overall_mos,echo_annoyance_mos,nearend_naturalness_mos,acceptability_binary,confidence,headphone_passed,calibration_confirmed,submitted_at,system,item_uid,utt_id,scenario_bucket,task_type
hr_ad93923a8531dc,returned_human_item_summary_v1,3.0,2.01,5.0,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,echo_path_motion__89501dc66c696f74,farend-singletalk__eb6d9058__root__903d630d-0994-4044-ad7b-a6ce3fb91395_farend-singletalk-with-movement,echo_path_motion,rating
hr_1c12caa9b2b9cf,returned_human_item_summary_v1,3.0,2.18,4.08,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,double_talk__e024e914b6b90bc5,doubletalk__f03ba73a__root__cdb9787d-c046-4ca1-9994-4161c27b0291_doubletalk,double_talk,rating
hr_f43387b86491a5,returned_human_item_summary_v1,4.05,2.74,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,far_end_single_talk__5578c650afd460ea,farend-singletalk__eb6d9058__root__3e6lVI5h9UeSlRekiZb9gw_farend-singletalk,far_end_single_talk,rating
hr_1e5c4d52cec5e7,returned_human_item_summary_v1,2.4,4.71,1.35,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,double_talk__ee2f1c34a5affb7a,doubletalk__f03ba73a__root__0CI8zRqd2U609L9H09qWrA_doubletalk,double_talk,rating
hr_c2952f86fbe15c,returned_human_item_summary_v1,2.4,3.67,1.95,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,noisy_double_talk__9e64a17e918989f5,fileid_234,noisy_double_talk,rating
hr_044de5927bfe8c,returned_human_item_summary_v1,2.84,2.22,2.76,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,echo_path_motion__102b09a8f53351ea,doubletalk__f03ba73a__root__hdNQZhLx0Ui03H20NSBv1g_doubletalk-with-movement,echo_path_motion,rating
hr_784213927205aa,returned_human_item_summary_v1,3.86,2.84,4.6,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,far_end_single_talk__5578c650afd460ea,farend-singletalk__eb6d9058__root__3e6lVI5h9UeSlRekiZb9gw_farend-singletalk,far_end_single_talk,rating
hr_c3558b03564ad2,returned_human_item_summary_v1,2.4,4.1,1.73,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,low_ser_overlap__25819470d2776d11,fileid_252,low_ser_overlap,rating
hr_641ace7bf38712,returned_human_item_summary_v1,3.61,4.1,2.73,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,echo_path_motion__17a98cacd7bbd12a,doubletalk__f03ba73a__root__b54e05b3-0807-45e7-8993-df7c7fe23969_doubletalk-with-movement,echo_path_motion,rating
hr_2488f495dc143a,returned_human_item_summary_v1,4.36,4.89,3.66,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,double_talk__6624c4ebc90ade47,doubletalk__f03ba73a__root__iQLkmqqiZkijw0RrsbLYlQ_doubletalk,double_talk,rating
hr_133a913fb994d0,returned_human_item_summary_v1,2.4,4.52,1.75,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,echo_path_motion__12025881922cf0b2,doubletalk__f03ba73a__root__7688e22a-bf62-4e86-9d74-882e52599b5b_doubletalk-with-movement,echo_path_motion,rating
hr_68eea19bd29ad5,returned_human_item_summary_v1,3.72,4.58,2.61,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,noisy_double_talk__dc66caeb10f55dd9,fileid_70,noisy_double_talk,rating
hr_0eea2281099ea3,returned_human_item_summary_v1,4.8,4.53,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,far_end_single_talk__fbb91f946fc5322f,farend-singletalk__eb6d9058__root__0kvK91dwhkWeBObblh0nLw_farend-singletalk,far_end_single_talk,rating
hr_4671c5eac56592,returned_human_item_summary_v1,3.82,3.54,3.73,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,echo_path_motion__12025881922cf0b2,doubletalk__f03ba73a__root__7688e22a-bf62-4e86-9d74-882e52599b5b_doubletalk-with-movement,echo_path_motion,rating
hr_d96d02f619dd63,returned_human_item_summary_v1,2.4,3.87,1.88,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,noisy_double_talk__0b324e7d44377dd6,fileid_97,noisy_double_talk,rating
hr_ef5640e9e54340,returned_human_item_summary_v1,3.0,2.02,3.9,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,echo_path_motion__102b09a8f53351ea,doubletalk__f03ba73a__root__hdNQZhLx0Ui03H20NSBv1g_doubletalk-with-movement,echo_path_motion,rating
hr_37a5ef2c54fc73,returned_human_item_summary_v1,3.68,4.23,2.74,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,noisy_double_talk__00258497bb458d81,fileid_71,noisy_double_talk,rating
hr_1d00b85d60c9cd,returned_human_item_summary_v1,2.4,1.43,4.85,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,far_end_single_talk__2c2343b31ea5a261,farend-singletalk__eb6d9058__root__bd8328b8-ed2d-4aed-9daa-eeda6ed8309a_farend-singletalk,far_end_single_talk,rating
rep_a5c77395c16722,returned_human_item_summary_v1,3.0,2.02,3.9,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,echo_path_motion__102b09a8f53351ea,doubletalk__f03ba73a__root__hdNQZhLx0Ui03H20NSBv1g_doubletalk-with-movement,echo_path_motion,hidden_repeat
hr_9f03fd837ff335,returned_human_item_summary_v1,2.4,1.75,5.0,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,echo_path_motion__c09924bc3dab856f,farend-singletalk__eb6d9058__root__9d1645a6-0d73-4dd2-b946-619201420143_farend-singletalk-with-movement,echo_path_motion,rating
hr_9a358ba6c5b144,returned_human_item_summary_v1,4.34,5.0,3.6,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,near_end_single_talk__ff3be81b2951c71a,fileid_129,near_end_single_talk,rating
hr_d5e8961b754d0e,returned_human_item_summary_v1,4.47,4.81,4.08,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,double_talk__63e2345becbf5a53,doubletalk__f03ba73a__root__31cfa60c-8aa2-441f-b7b6-e0db619ae909_doubletalk,double_talk,rating
hr_013d64b0ec4100,returned_human_item_summary_v1,3.0,3.11,2.28,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,echo_path_motion__102b09a8f53351ea,doubletalk__f03ba73a__root__hdNQZhLx0Ui03H20NSBv1g_doubletalk-with-movement,echo_path_motion,rating
hr_c50ce222546e7b,returned_human_item_summary_v1,4.48,5.0,3.9,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,near_end_single_talk__62f5730dedbeddfb,fileid_461,near_end_single_talk,rating
hr_af2b06bba9f025,returned_human_item_summary_v1,2.4,4.57,1.67,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,low_ser_overlap__48dd58d6d20466b4,fileid_234,low_ser_overlap,rating
hr_6ac7e4ace0cb0a,returned_human_item_summary_v1,3.0,2.12,5.0,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,echo_path_motion__daba602bdbd4d165,farend-singletalk__eb6d9058__root__o1JZM00BDUqQGvIv01yOrA_farend-singletalk-with-movement,echo_path_motion,rating
hr_17499c92424af3,returned_human_item_summary_v1,3.0,4.14,2.38,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,double_talk__694c3420a10a8f3e,doubletalk__f03ba73a__root__4f4608a6-6904-421b-8d47-b1b177bec389_doubletalk,double_talk,rating
hr_0b18f73701f1b8,returned_human_item_summary_v1,2.4,1.75,3.33,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,noisy_double_talk__284efc673d120b17,fileid_137,noisy_double_talk,rating
hr_24d7d5a90906f6,returned_human_item_summary_v1,2.4,4.28,1.0,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,noisy_double_talk__9e64a17e918989f5,fileid_234,noisy_double_talk,rating
hr_7b969bcf527a83,returned_human_item_summary_v1,4.49,4.96,3.88,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,double_talk__63e2345becbf5a53,doubletalk__f03ba73a__root__31cfa60c-8aa2-441f-b7b6-e0db619ae909_doubletalk,double_talk,rating
hr_7bd84c5427ff68,returned_human_item_summary_v1,2.4,4.74,1.0,0.0,3.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,double_talk__12b7b6c3f2118e02,doubletalk__f03ba73a__root__v000iTBmeEWxqSnlgG0dYg_doubletalk,double_talk,rating
hr_95b10172c9c2a1,returned_human_item_summary_v1,4.32,4.28,4.15,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,double_talk__54b8ea2e02770f5e,doubletalk__f03ba73a__root__g6A4GlGjWU6B0ejlO4tSbQ_doubletalk,double_talk,rating
hr_9a649c7d447162,returned_human_item_summary_v1,3.73,3.05,3.98,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,noisy_double_talk__dc66caeb10f55dd9,fileid_70,noisy_double_talk,rating
hr_c38810b6486ee2,returned_human_item_summary_v1,3.0,2.01,5.0,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,far_end_single_talk__fbb91f946fc5322f,farend-singletalk__eb6d9058__root__0kvK91dwhkWeBObblh0nLw_farend-singletalk,far_end_single_talk,rating
hr_21d2a4511d475c,returned_human_item_summary_v1,3.0,4.11,2.2,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,noisy_double_talk__c109889ca5a76e63,fileid_110,noisy_double_talk,rating
hr_560bd1a1d6f76c,returned_human_item_summary_v1,3.0,4.37,2.01,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,low_ser_overlap__3a8cd8291a2f1a57,fileid_432,low_ser_overlap,rating
hr_d77846448c1649,returned_human_item_summary_v1,4.82,4.61,4.97,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,far_end_single_talk__18a96c1f9b69341a,farend-singletalk__eb6d9058__root__unpL5MBUpkGSx4Utmp6NPg_farend-singletalk,far_end_single_talk,rating
hr_5ea54d729de363,returned_human_item_summary_v1,3.0,3.66,2.19,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,low_ser_overlap__e7e2eb825aced58d,fileid_159,low_ser_overlap,rating
hr_0e8f3e6bfe316f,returned_human_item_summary_v1,3.97,4.55,3.22,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,double_talk__694c3420a10a8f3e,doubletalk__f03ba73a__root__4f4608a6-6904-421b-8d47-b1b177bec389_doubletalk,double_talk,rating
hr_a35af5381a6907,returned_human_item_summary_v1,4.41,4.63,4.02,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,double_talk__dc393d5053797dce,doubletalk__f03ba73a__root__KVbGTrqdIU0FIbN1ZuX68g_doubletalk,double_talk,rating
hr_711003df3abfee,returned_human_item_summary_v1,4.0,2.62,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,echo_path_motion__dc27422d8707604b,farend-singletalk__eb6d9058__root__J38L7HovCECPO1oce0Ua2g_farend-singletalk-with-movement,echo_path_motion,rating
hr_9632f52f44e685,returned_human_item_summary_v1,3.0,2.49,5.0,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,far_end_single_talk__a89650af17f760b6,farend-singletalk__eb6d9058__root__043c0213-3af9-4ccb-ad28-68df92069627_farend-singletalk,far_end_single_talk,rating
hr_c2b81b4996ad8d,returned_human_item_summary_v1,3.56,3.08,3.6,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,double_talk__e024e914b6b90bc5,doubletalk__f03ba73a__root__cdb9787d-c046-4ca1-9994-4161c27b0291_doubletalk,double_talk,rating
hr_0915e5ded715a1,returned_human_item_summary_v1,3.0,3.83,2.49,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,echo_path_motion__12025881922cf0b2,doubletalk__f03ba73a__root__7688e22a-bf62-4e86-9d74-882e52599b5b_doubletalk-with-movement,echo_path_motion,rating
hr_0c5ab5efc483d5,returned_human_item_summary_v1,2.4,3.89,1.84,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,low_ser_overlap__e7e2eb825aced58d,fileid_159,low_ser_overlap,rating
hr_09f368f122fd27,returned_human_item_summary_v1,2.4,4.68,1.0,0.0,3.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,echo_path_motion__d13d5d45141a872f,doubletalk__f03ba73a__root__11831959-16d3-4240-b4d7-6c3f19936718_doubletalk-with-movement,echo_path_motion,rating
hr_a5b21699bd3381,returned_human_item_summary_v1,3.0,4.08,2.35,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,noisy_double_talk__2e03707942a55f6e,fileid_141,noisy_double_talk,rating
hr_1399ba4eb23e2e,returned_human_item_summary_v1,4.4,5.0,3.72,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,near_end_single_talk__5790a68607db09b9,fileid_343,near_end_single_talk,rating
hr_1a6bef4ac28ff0,returned_human_item_summary_v1,3.84,4.51,2.91,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,noisy_double_talk__00258497bb458d81,fileid_71,noisy_double_talk,rating
hr_3a31bf07a90017,returned_human_item_summary_v1,4.39,4.41,4.17,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,noisy_double_talk__4ce4f233a03871a4,fileid_128,noisy_double_talk,rating
rep_fcc9cd977ab8cb,returned_human_item_summary_v1,3.98,4.06,3.58,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,low_ser_overlap__3a8cd8291a2f1a57,fileid_432,low_ser_overlap,hidden_repeat
hr_ae75750bb3de08,returned_human_item_summary_v1,2.4,4.32,1.51,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,noisy_double_talk__9afd20082238343b,fileid_126,noisy_double_talk,rating
hr_444fad3d360e54,returned_human_item_summary_v1,2.4,1.88,4.75,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,far_end_single_talk__3eff4a07f182cd69,farend-singletalk__eb6d9058__root__gm1jGyCc00KI1b65ow1E6A_farend-singletalk,far_end_single_talk,rating
hr_dc610e5c1e768c,returned_human_item_summary_v1,3.85,4.07,3.27,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,noisy_double_talk__0b324e7d44377dd6,fileid_97,noisy_double_talk,rating
hr_365972497eaf6b,returned_human_item_summary_v1,2.4,3.83,1.85,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,low_ser_overlap__ee1c5fdc8eed5e1d,fileid_423,low_ser_overlap,rating
hr_5df94a903a099d,returned_human_item_summary_v1,2.4,4.49,1.16,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,noisy_double_talk__9e64a17e918989f5,fileid_234,noisy_double_talk,rating
hr_629595b5be4151,returned_human_item_summary_v1,3.0,2.18,3.73,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,echo_path_motion__17a98cacd7bbd12a,doubletalk__f03ba73a__root__b54e05b3-0807-45e7-8993-df7c7fe23969_doubletalk-with-movement,echo_path_motion,rating
rep_f68f1e7c3b1709,returned_human_item_summary_v1,4.34,4.51,3.97,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,double_talk__7d3e5bc204150de8,doubletalk__f03ba73a__root__7f925492-c4a7-4ea6-9cb6-ae8aa666879e_doubletalk,double_talk,hidden_repeat
hr_4f373fb51f4f41,returned_human_item_summary_v1,4.07,4.48,3.47,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,noisy_double_talk__00258497bb458d81,fileid_71,noisy_double_talk,rating
hr_b66c7634a3fc0e,returned_human_item_summary_v1,2.4,1.97,5.0,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,far_end_single_talk__013d26421eefe63c,farend-singletalk__eb6d9058__root__f16e9c6e-e821-464d-b006-406d45bb9ada_farend-singletalk,far_end_single_talk,rating
hr_d9f975febc27db,returned_human_item_summary_v1,2.4,1.44,4.63,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,far_end_single_talk__2c2343b31ea5a261,farend-singletalk__eb6d9058__root__bd8328b8-ed2d-4aed-9daa-eeda6ed8309a_farend-singletalk,far_end_single_talk,rating
hr_afeb16b8e5a131,returned_human_item_summary_v1,2.4,1.45,5.0,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,echo_path_motion__89501dc66c696f74,farend-singletalk__eb6d9058__root__903d630d-0994-4044-ad7b-a6ce3fb91395_farend-singletalk-with-movement,echo_path_motion,rating
hr_16b177a49186d5,returned_human_item_summary_v1,3.66,4.08,2.86,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,double_talk__fbf9c05a57bc9d86,doubletalk__f03ba73a__root__e5af1974-e440-4d99-87ed-a75ee6a05ca1_doubletalk,double_talk,rating
hr_0ce41d9f7ee144,returned_human_item_summary_v1,3.55,3.93,2.76,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,double_talk__fbf9c05a57bc9d86,doubletalk__f03ba73a__root__e5af1974-e440-4d99-87ed-a75ee6a05ca1_doubletalk,double_talk,rating
hr_8eb415875949ef,returned_human_item_summary_v1,2.4,1.58,4.95,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,far_end_single_talk__2c2343b31ea5a261,farend-singletalk__eb6d9058__root__bd8328b8-ed2d-4aed-9daa-eeda6ed8309a_farend-singletalk,far_end_single_talk,rating
hr_7702e5deabf67d,returned_human_item_summary_v1,4.4,5.0,3.64,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,near_end_single_talk__e261cdf4019f72ed,fileid_197,near_end_single_talk,rating
hr_cf27ed69a0bdbf,returned_human_item_summary_v1,3.0,2.08,4.12,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,low_ser_overlap__8968c00fe8d7229e,fileid_18,low_ser_overlap,rating
hr_a732517161cc9b,returned_human_item_summary_v1,4.4,5.0,3.71,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,near_end_single_talk__5790a68607db09b9,fileid_343,near_end_single_talk,rating
hr_5c8ee0df80a342,returned_human_item_summary_v1,2.4,4.84,1.0,0.0,3.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,double_talk__ee2f1c34a5affb7a,doubletalk__f03ba73a__root__0CI8zRqd2U609L9H09qWrA_doubletalk,double_talk,rating
hr_6d10b817cfd0ae,returned_human_item_summary_v1,2.4,4.92,1.82,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,echo_path_motion__811cb271f26d428a,doubletalk__f03ba73a__root__Km8brWUHUUmGVbTjlvSt9g_doubletalk-with-movement,echo_path_motion,rating
hr_05fda347f5872f,returned_human_item_summary_v1,2.4,4.29,1.52,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,low_ser_overlap__21fc4cc8b85fd220,fileid_462,low_ser_overlap,rating
hr_1bd046f782149a,returned_human_item_summary_v1,2.4,4.57,1.67,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,noisy_double_talk__9e64a17e918989f5,fileid_234,noisy_double_talk,rating
hr_6996d54a99edb7,returned_human_item_summary_v1,4.47,4.65,4.14,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,double_talk__6624c4ebc90ade47,doubletalk__f03ba73a__root__iQLkmqqiZkijw0RrsbLYlQ_doubletalk,double_talk,rating
hr_eb6a241255084a,returned_human_item_summary_v1,4.09,2.83,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,far_end_single_talk__c3f263829ad53168,farend-singletalk__eb6d9058__root__9TUrXnKCGEGzklkn3B4XjA_farend-singletalk,far_end_single_talk,rating
hr_88cc3b48518919,returned_human_item_summary_v1,4.49,5.0,3.85,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,near_end_single_talk__e261cdf4019f72ed,fileid_197,near_end_single_talk,rating
hr_1fa633623bf2e1,returned_human_item_summary_v1,4.49,4.96,3.88,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,double_talk__63e2345becbf5a53,doubletalk__f03ba73a__root__31cfa60c-8aa2-441f-b7b6-e0db619ae909_doubletalk,double_talk,rating
hr_6e2f5d94cb7ca0,returned_human_item_summary_v1,4.22,4.34,3.89,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,double_talk__54b8ea2e02770f5e,doubletalk__f03ba73a__root__g6A4GlGjWU6B0ejlO4tSbQ_doubletalk,double_talk,rating
hr_b5da8dcc74befc,returned_human_item_summary_v1,3.76,4.16,2.97,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,noisy_double_talk__0b324e7d44377dd6,fileid_97,noisy_double_talk,rating
hr_f4982a294c499a,returned_human_item_summary_v1,4.31,5.0,3.58,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,near_end_single_talk__f8fe73bf0a20a721,fileid_220,near_end_single_talk,rating
hr_6287d96ee58d00,returned_human_item_summary_v1,4.32,4.02,4.53,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,echo_path_motion__dc27422d8707604b,farend-singletalk__eb6d9058__root__J38L7HovCECPO1oce0Ua2g_farend-singletalk-with-movement,echo_path_motion,rating
hr_8804194af23af2,returned_human_item_summary_v1,4.32,4.28,4.15,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,double_talk__54b8ea2e02770f5e,doubletalk__f03ba73a__root__g6A4GlGjWU6B0ejlO4tSbQ_doubletalk,double_talk,rating
hr_9fa373e8e077d0,returned_human_item_summary_v1,3.0,2.26,4.13,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,echo_path_motion__811cb271f26d428a,doubletalk__f03ba73a__root__Km8brWUHUUmGVbTjlvSt9g_doubletalk-with-movement,echo_path_motion,rating
rep_c3e37441e1a71e,returned_human_item_summary_v1,4.4,5.0,3.67,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,near_end_single_talk__84539a5ed2e47997,fileid_333,near_end_single_talk,hidden_repeat
hr_7f2783db05fe32,returned_human_item_summary_v1,4.3,4.43,4.04,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,double_talk__54b8ea2e02770f5e,doubletalk__f03ba73a__root__g6A4GlGjWU6B0ejlO4tSbQ_doubletalk,double_talk,rating
hr_0b10d6f3472c3f,returned_human_item_summary_v1,4.34,3.42,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,far_end_single_talk__a89650af17f760b6,farend-singletalk__eb6d9058__root__043c0213-3af9-4ccb-ad28-68df92069627_farend-singletalk,far_end_single_talk,rating
hr_75e9a9f87a8267,returned_human_item_summary_v1,4.24,3.98,4.24,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,echo_path_motion__17a98cacd7bbd12a,doubletalk__f03ba73a__root__b54e05b3-0807-45e7-8993-df7c7fe23969_doubletalk-with-movement,echo_path_motion,rating
hr_3d122270a861ad,returned_human_item_summary_v1,4.11,2.88,5.0,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,echo_path_motion__daba602bdbd4d165,farend-singletalk__eb6d9058__root__o1JZM00BDUqQGvIv01yOrA_farend-singletalk-with-movement,echo_path_motion,rating
hr_bcc4edbca2029c,returned_human_item_summary_v1,3.94,3.87,3.68,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,Deep Echo public checkpoint transfer,echo_path_motion__811cb271f26d428a,doubletalk__f03ba73a__root__Km8brWUHUUmGVbTjlvSt9g_doubletalk-with-movement,echo_path_motion,rating
hr_e714a8963283f5,returned_human_item_summary_v1,2.4,1.77,3.85,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,low_ser_overlap__4463078ac2b3d54f,fileid_205,low_ser_overlap,rating
hr_4b33bc7cdf685f,returned_human_item_summary_v1,2.4,1.3,4.73,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,far_end_single_talk__2c2343b31ea5a261,farend-singletalk__eb6d9058__root__bd8328b8-ed2d-4aed-9daa-eeda6ed8309a_farend-singletalk,far_end_single_talk,rating
hr_301616c4f5b438,returned_human_item_summary_v1,3.86,4.52,3.37,1.0,3.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,far_end_single_talk__c22008506fb03af3,farend-singletalk__eb6d9058__root__1uN6ZKjkE0ixLzBApJFouw_farend-singletalk,far_end_single_talk,rating
hr_777b7775cbb19f,returned_human_item_summary_v1,3.0,3.72,2.29,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,double_talk__ca88d7d0c20a699a,doubletalk__f03ba73a__root__b598b326-384b-42ce-99ca-6d3fe128c111_doubletalk,double_talk,rating
hr_39c0d1dd5f4142,returned_human_item_summary_v1,4.61,4.7,4.41,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS-H16k,echo_path_motion__811cb271f26d428a,doubletalk__f03ba73a__root__Km8brWUHUUmGVbTjlvSt9g_doubletalk-with-movement,echo_path_motion,rating
hr_55eeab11048015,returned_human_item_summary_v1,3.64,3.88,2.98,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,NLMS,double_talk__694c3420a10a8f3e,doubletalk__f03ba73a__root__4f4608a6-6904-421b-8d47-b1b177bec389_doubletalk,double_talk,rating
hr_463bbbda2e86c0,returned_human_item_summary_v1,2.4,4.49,1.16,0.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Preserve,low_ser_overlap__48dd58d6d20466b4,fileid_234,low_ser_overlap,rating
hr_cdc62a1ca91582,returned_human_item_summary_v1,3.85,3.01,4.28,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,ASTWS public checkpoint transfer,low_ser_overlap__2ee61d92cda3842d,fileid_226,low_ser_overlap,rating
hr_fb2984cdf72052,returned_human_item_summary_v1,4.11,3.53,4.53,1.0,4.0,1,1,2026-04-26T13:51:29+00:00,SC-AEC-Echo,far_end_single_talk__fbb91f946fc5322f,farend-singletalk__eb6d9058__root__0kvK91dwhkWeBObblh0nLw_farend-singletalk,far_end_single_talk,rating
